,Gene.stable.ID,HGNC.symbol
33516,ENSG00000154227,CERS3
33517,ENSG00000165061,ZMAT4
33519,ENSG00000250563,KNOP1P5
33520,ENSG00000009790,TRAF3IP3
33521,ENSG00000135638,EMX1
33522,ENSG00000254835,RNF185-AS1
33523,ENSG00000162714,ZNF496
33524,ENSG00000253651,SOD1P3
33526,ENSG00000234852,ZBTB12
33527,ENSG00000213221,DNLZ
33528,ENSG00000248720,RFPL4AP5
33529,ENSG00000212122,TSSK1B
33530,ENSG00000224816,NAP1L4P2
33532,ENSG00000256138,ZKSCAN7P1
33533,ENSG00000262154,EIF1P4
33534,ENSG00000227657,SERPINA7P1
33535,ENSG00000007038,PRSS21
33538,ENSG00000231543,C2
33539,ENSG00000263503,MAPK8IP1P2
33540,ENSG00000255892,NDFIP1P1
33542,ENSG00000250251,PKD1P6
33544,ENSG00000231445,TIMM8AP1
33546,ENSG00000230918,DPP4-DT
33547,ENSG00000236187,GJA6P
33552,ENSG00000139144,PIK3C2G
33555,ENSG00000124256,ZBP1
33559,ENSG00000079308,TNS1
33560,ENSG00000251383,LINC02483
33562,ENSG00000163527,STT3B
33563,ENSG00000283434,CSNKA2IP
33565,ENSG00000226222,H2BP7
33566,ENSG00000235487,PSORS1C1
33568,ENSG00000236836,PCYT1B-AS1
33569,ENSG00000117226,GBP3
33571,ENSG00000102230,PCYT1B
33572,ENSG00000164172,MOCS2
33573,ENSG00000261524,ABCB10P3
33574,ENSG00000274229,SOCS7
33575,ENSG00000157045,NTAN1
33576,ENSG00000242365,NDUFA5P5
33579,ENSG00000242705,ICE2P2
33581,ENSG00000137197,CDSN
33584,ENSG00000134222,PSRC1
33585,ENSG00000224544,PSORS1C2
33586,ENSG00000231814,LINC00210
33587,ENSG00000183862,CNGA2
33588,ENSG00000108187,PBLD
33589,ENSG00000215045,GRID2IP
33591,ENSG00000204001,LCN8
33594,ENSG00000281173,ABCB10P1
33595,ENSG00000233384,CNIH3-AS2
33596,ENSG00000232100,LINC01653
33597,ENSG00000080503,SMARCA2
33599,ENSG00000161180,CCDC116
33600,ENSG00000230275,SERBP1P4
33603,ENSG00000241861,GAPDHP50
33606,ENSG00000143786,CNIH3
33608,ENSG00000226993,POLR2LP1
33609,ENSG00000205333,GOLGA2P1
33610,ENSG00000253292,MIOXP1
33612,ENSG00000136982,DSCC1
33613,ENSG00000233915,UBE2Q2P10
33614,ENSG00000253161,LINC01605
33615,ENSG00000185164,NOMO2
33620,ENSG00000085719,CPNE3
33624,ENSG00000259262,NDUFA3P4
33626,ENSG00000116661,FBXO2
33629,ENSG00000178928,TPRX1
33630,ENSG00000116679,IVNS1ABP
33631,ENSG00000067533,RRP15
33632,ENSG00000248685,LINC02484
33635,ENSG00000147381,MAGEA4
33636,ENSG00000120664,SPART-AS1
33637,ENSG00000221986,MYBPHL
33638,ENSG00000145451,GLRA3
33639,ENSG00000130529,TRPM4
33641,ENSG00000160471,COX6B2
33642,ENSG00000110057,UNC93B1
33643,ENSG00000163534,FCRL1
33644,ENSG00000133104,SPART
33646,ENSG00000249481,SPATS1
33647,ENSG00000111490,TBC1D30
33648,ENSG00000204130,RUFY2
33649,ENSG00000162923,WDR26
33652,ENSG00000088899,LZTS3
33653,ENSG00000196365,LONP1
33654,ENSG00000169744,LDB2
33655,ENSG00000148053,NTRK2
33656,ENSG00000107874,CUEDC2
33657,ENSG00000164808,SPIDR
33658,ENSG00000132879,FBXO44
33661,ENSG00000234745,HLA-B
33664,ENSG00000178233,TMEM151B
33666,ENSG00000136193,SCRN1
33668,ENSG00000180043,FAM71E2
33670,ENSG00000124608,AARS2
33671,ENSG00000229967,MAGEA4-AS1
33672,ENSG00000120055,C10orf95
33673,ENSG00000243020,RPL7P39
33674,ENSG00000269609,RPARP-AS1
33676,ENSG00000177984,LCN15
33677,ENSG00000250416,SEC63P2
33678,ENSG00000227012,LINC02527
33679,ENSG00000231304,SGO1-AS1
33685,ENSG00000078902,TOLLIP
33690,ENSG00000225082,DAP3P1
33691,ENSG00000178498,DTX3
33692,ENSG00000155792,DEPTOR
33695,ENSG00000282329,MREGP1
33696,ENSG00000224662,ATP6V1G1P3
33697,ENSG00000105392,CRX
33698,ENSG00000096746,HNRNPH3
33699,ENSG00000146221,TCTE1
33701,ENSG00000229991,AKR1B1P1
33702,ENSG00000044524,EPHA3
33704,ENSG00000229400,CNIH3-AS1
33705,ENSG00000006534,ALDH3B1
33708,ENSG00000281376,ABALON
33710,ENSG00000171552,BCL2L1
33711,ENSG00000138685,FGF2
33712,ENSG00000261217,BCAP31P1
33714,ENSG00000170289,CNGB3
33719,ENSG00000225890,HLA-DQA1
33720,ENSG00000259009,TPRX2P
33723,ENSG00000106080,FKBP14
33725,ENSG00000133313,CNDP2
33728,ENSG00000101350,KIF3B
33730,ENSG00000147123,NDUFB11
33731,ENSG00000261440,DUX4L45
33736,ENSG00000138111,MFSD13A
33738,ENSG00000262156,APOBEC3A
33739,ENSG00000170917,NUDT6
33740,ENSG00000232480,TGFB2-AS1
33741,ENSG00000281453,TGFB2-OT1
33742,ENSG00000092969,TGFB2
33745,ENSG00000137198,GMPR
33746,ENSG00000236251,HSPA1L
33747,ENSG00000262679,APOBEC3B-AS1
33750,ENSG00000175287,PHYHD1
33751,ENSG00000182872,RBM10
33752,ENSG00000236559,BCL2L1-AS1
33753,ENSG00000138107,ACTR1A
33754,ENSG00000106086,PLEKHA8
33755,ENSG00000206412,GNL1
33757,ENSG00000228544,CCDC183-AS1
33760,ENSG00000147231,RADX
33761,ENSG00000160256,FAM207A
33762,ENSG00000213213,CCDC183
33763,ENSG00000231944,PHKA1-AS1
33765,ENSG00000275489,C17orf98
33766,ENSG00000237724,HSPA1A
33768,ENSG00000213442,RPL18AP3
33772,ENSG00000158985,CDC42SE2
33773,ENSG00000067177,PHKA1
33775,ENSG00000128228,SDF2L1
33776,ENSG00000257920,LINC02409
33777,ENSG00000224501,HSPA1B
33778,ENSG00000184990,SIVA1
33779,ENSG00000123106,CCDC91
33780,ENSG00000198431,TXNRD1
33782,ENSG00000260053,ABCB10P4
33783,ENSG00000104332,SFRP1
33784,ENSG00000177138,FAM9B
33785,ENSG00000248822,APOBEC3AP1
33786,ENSG00000132952,USPL1
33789,ENSG00000273356,LINC02019
33791,ENSG00000250266,LINC01612
33792,ENSG00000145692,BHMT
33795,ENSG00000226710,SNHG32
33796,ENSG00000196642,RABL6
33798,ENSG00000229132,EIF4A1P10
33800,ENSG00000260087,PCMTD1P2
33801,ENSG00000102290,PCDH11X
33802,ENSG00000204652,RPS26P8
33805,ENSG00000236105,PRELID3BP10
33806,ENSG00000116106,EPHA4
33809,ENSG00000259987,DUX4L46
33810,ENSG00000108349,CASC3
33811,ENSG00000260207,DUX4L47
33813,ENSG00000219870,BRK1P1
33815,ENSG00000256642,LINC00273
33817,ENSG00000198171,DDRGK1
33818,ENSG00000104974,LILRA1
33819,ENSG00000132837,DMGDH
33820,ENSG00000152092,ASTN1
33821,ENSG00000276876,MYT1
33822,ENSG00000167733,HSD11B1L
33823,ENSG00000134815,DHX34
33824,ENSG00000206403,ABHD16A
33825,ENSG00000203778,FAM229B
33828,ENSG00000142949,PTPRF
33829,ENSG00000230543,SNX3P1X
33830,ENSG00000234702,VDAC1P3
33831,ENSG00000229017,LINC01277
33832,ENSG00000100023,PPIL2
33833,ENSG00000215089,KRT18P11
33834,ENSG00000132965,ALOX5AP
33836,ENSG00000074935,TUBE1
33839,ENSG00000237879,LINC00398
33840,ENSG00000100804,PSMB5
33842,ENSG00000120948,TARDBP
33843,ENSG00000066654,THUMPD1
33844,ENSG00000157119,KLHL40
33845,ENSG00000259108,LINC01595
33846,ENSG00000168615,ADAM9
33847,ENSG00000239281,RPS29P2
33848,ENSG00000103496,STX4
33849,ENSG00000227425,MRPS21P2
33851,ENSG00000073754,CD5L
33852,ENSG00000132840,BHMT2
33854,ENSG00000105705,SUGP1
33857,ENSG00000120539,MASTL
33858,ENSG00000183779,ZNF703
33859,ENSG00000224743,TEX26-AS1
33861,ENSG00000229478,ROBO2P1
33863,ENSG00000005189,REXO5
33871,ENSG00000223887,PRR3
33872,ENSG00000105398,SULT2A1
33873,ENSG00000234304,SGO1P2
33875,ENSG00000183530,PRR14L
33876,ENSG00000125816,NKX2-4
33878,ENSG00000282961,PRNCR1
33881,ENSG00000221900,POM121L12
33882,ENSG00000222028,PSMB11
33883,ENSG00000246228,CASC8
33884,ENSG00000274276,CBSL
33885,ENSG00000227344,HAUS6P1
33886,ENSG00000236094,LINC00545
33887,ENSG00000271194,RNF138P2
33890,ENSG00000280663,PCMTD2
33891,ENSG00000175664,TEX26
33893,ENSG00000254166,CASC19
33894,ENSG00000244187,TMEM141
33895,ENSG00000281145,IGLV5-45
33897,ENSG00000226726,TMEM256P2
33898,ENSG00000175283,DOLK
33899,ENSG00000274854,IGLV1-44
33900,ENSG00000112761,CCN6
33901,ENSG00000228236,TXNP5
33903,ENSG00000158816,VWA5B1
33904,ENSG00000278293,IGLV7-43
33906,ENSG00000150556,LYPD6B
33907,ENSG00000281361,IGLVI-42
33908,ENSG00000277848,MEGF11
33909,ENSG00000095319,NUP188
33910,ENSG00000152102,FAM168B
33912,ENSG00000102802,MEDAG
33913,ENSG00000281074,IGLVVII-41-1
33914,ENSG00000229470,GNL1
33915,ENSG00000281565,IGLV1-41
33918,ENSG00000213212,NCLP1
33919,ENSG00000124191,TOX2
33921,ENSG00000162711,NLRP3
33923,ENSG00000270920,MCRIP2P2
33924,ENSG00000136758,YME1L1
33926,ENSG00000108846,ABCC3
33927,ENSG00000278709,NKILA
33929,ENSG00000144354,CDCA7
33931,ENSG00000124225,PMEPA1
33932,ENSG00000006715,VPS41
33934,ENSG00000038382,TRIO
33936,ENSG00000179978,NAIPP2
33937,ENSG00000188334,BSPH1
33938,ENSG00000205628,LINC01446
33939,ENSG00000225239,RPL21P107
33940,ENSG00000259831,LINC00567
33941,ENSG00000253492,CDH12P3
33942,ENSG00000235238,SUMO2P1
33943,ENSG00000255874,LINC00346
33945,ENSG00000227693,GSTM3P1
33950,ENSG00000125820,NKX2-2
33951,ENSG00000255150,EID3
33952,ENSG00000258197,NKX2-2-AS1
33953,ENSG00000263563,UBBP4
33954,ENSG00000100027,YPEL1
33959,ENSG00000229152,ANKRD10-IT1
33960,ENSG00000135902,CHRND
33961,ENSG00000263725,FTLP13
33962,ENSG00000088448,ANKRD10
33963,ENSG00000121898,CPXM2
33966,ENSG00000142208,AKT1
33967,ENSG00000118473,SGIP1
33968,ENSG00000137824,RMDN3
33969,ENSG00000263609,LINC02002
33970,ENSG00000275852,LINC01742
33971,ENSG00000212993,POU5F1B
33972,ENSG00000266524,GDF10
33973,ENSG00000271306,RAC1P9
33978,ENSG00000168672,LRATD2
33979,ENSG00000155511,GRIA1
33981,ENSG00000148341,SH3GLB2
33983,ENSG00000236963,LINC01141
33985,ENSG00000248995,LINC02231
33988,ENSG00000255693,LINC02389
33992,ENSG00000280997,CCAT2
33993,ENSG00000147475,ERLIN2
33995,ENSG00000253438,PCAT1
33996,ENSG00000274575,IGLV1-40
33998,ENSG00000281502,ASH2LP1
33999,ENSG00000280941,IGLVI-38
34001,ENSG00000238226,HLA-DQB1-AS1
34002,ENSG00000281471,IGLV5-37
34003,ENSG00000188215,DCUN1D3
34004,ENSG00000225824,HLA-DQB1
34005,ENSG00000273737,IGLV1-36
34006,ENSG00000104626,ERI1
34009,ENSG00000105605,CACNG7
34010,ENSG00000177842,ZNF620
34011,ENSG00000280825,IGLV7-35
34013,ENSG00000235454,HAUS6P3
34014,ENSG00000238131,LINC02854
34018,ENSG00000156076,WIF1
34019,ENSG00000256356,HSPA8P5
34021,ENSG00000102897,LYRM1
34023,ENSG00000162545,CAMK2N1
34024,ENSG00000274372,LINC02804
34025,ENSG00000115159,GPD2
34027,ENSG00000177873,ZNF619
34029,ENSG00000213673,SLC25A5P3
34032,ENSG00000231427,LINC01445
34033,ENSG00000215859,PDZK1P1
34034,ENSG00000221944,TIGD1
34035,ENSG00000279800,BCLAF1P2
34036,ENSG00000020577,SAMD4A
34037,ENSG00000226259,GTF2H2B
34039,ENSG00000178130,FAM27E5
34040,ENSG00000169905,TOR1AIP2
34041,ENSG00000213228,RPL12P38
34043,ENSG00000196811,CHRNG
34053,ENSG00000266529,MTCYBP13
34055,ENSG00000260854,LINC02184
34056,ENSG00000139880,CDH24
34057,ENSG00000263715,LINC02210-CRHR1
34058,ENSG00000196678,ERI2
34060,ENSG00000264168,MTND1P15
34063,ENSG00000090432,MUL1
34066,ENSG00000256618,MTRNR2L1
34067,ENSG00000279685,MAPT-IT1
34069,ENSG00000214892,USP8P1
34070,ENSG00000263914,MTND2P13
34071,ENSG00000227939,RPL3P2
34072,ENSG00000215520,RPS4XP4
34073,ENSG00000256166,LINC02571
34074,ENSG00000109424,UCP1
34076,ENSG00000241225,NMTRS-TGA3-1
34077,ENSG00000088538,DOCK3
34078,ENSG00000183114,FAM43B
34081,ENSG00000118971,CCND2
34082,ENSG00000133135,RNF128
34083,ENSG00000204525,HLA-C
34084,ENSG00000120088,CRHR1
34086,ENSG00000264316,MTCO3P13
34087,ENSG00000263483,MTATP6P3
34089,ENSG00000263761,GDF2
34090,ENSG00000161682,FAM171A2
34091,ENSG00000262097,LINC02185
34092,ENSG00000265203,RBP3
34095,ENSG00000173281,PPP1R3B
34096,ENSG00000171310,CHST11
34098,ENSG00000251061,LINC02512
34101,ENSG00000173208,ABCD2
34103,ENSG00000261856,LINC02186
34104,ENSG00000255920,CCND2-AS1
34105,ENSG00000181359,HSP90AA6P
34106,ENSG00000249437,NAIP
34110,ENSG00000250968,LINC02382
34112,ENSG00000099904,ZDHHC8
34115,ENSG00000078237,TIGAR
34122,ENSG00000278138,CLUHP11
34125,ENSG00000232285,ELOBP3
34127,ENSG00000216671,CCNYL3
34131,ENSG00000186111,PIP5K1C
34133,ENSG00000279082,LINC01727
34134,ENSG00000082397,EPB41L3
34137,ENSG00000066117,SMARCD1
34138,ENSG00000118972,FGF23
34139,ENSG00000249661,TNRC18P1
34140,ENSG00000109436,TBC1D9
34141,ENSG00000136052,SLC41A2
34142,ENSG00000062725,APPBP2
34143,ENSG00000159208,CIART
34144,ENSG00000228337,PPIAP69
34145,ENSG00000235278,ZNF652P1
34146,ENSG00000240959,ST13P14
34148,ENSG00000214602,CTBP2P5
34150,ENSG00000227105,PARP1P1
34152,ENSG00000132676,DAP3
34153,ENSG00000005187,ACSM3
34154,ENSG00000280350,LINC01726
34156,ENSG00000170820,FSHR
34158,ENSG00000225760,LINC00431
34168,ENSG00000143337,TOR1AIP1
34171,ENSG00000116663,FBXO6
34172,ENSG00000257758,KRT18P20
34175,ENSG00000281846,SPATA31E3P
34178,ENSG00000271236,SUMO2P15
34179,ENSG00000172460,PRSS30P
34180,ENSG00000225870,LINC00368
34183,ENSG00000227222,DHX16
34184,ENSG00000261053,NAMPTP3
34186,ENSG00000174917,MICOS13
34187,ENSG00000100271,TTLL1
34188,ENSG00000158748,HTR6
34190,ENSG00000260809,VPS35P1
34192,ENSG00000242670,RPL22P13
34194,ENSG00000259979,VN1R68P
34195,ENSG00000151229,SLC2A13
34198,ENSG00000162078,ZG16B
34200,ENSG00000125691,RPL23
34201,ENSG00000162408,NOL9
34203,ENSG00000260724,VN1R69P
34204,ENSG00000264971,PRR13P4
34205,ENSG00000178734,LMO7DN
34206,ENSG00000223458,LMO7DN-IT1
34207,ENSG00000261206,LINC00561
34208,ENSG00000204815,TTC25
34209,ENSG00000148814,LRRC27
34210,ENSG00000165905,LARGE2
34213,ENSG00000130255,RPL36
34215,ENSG00000162576,MXRA8
34216,ENSG00000167419,LPO
34217,ENSG00000180116,C12orf40
34218,ENSG00000158825,CDA
34219,ENSG00000109220,CHIC2
34220,ENSG00000278429,GOLGA8EP
34221,ENSG00000009724,MASP2
34223,ENSG00000267343,ZNF833P
34224,ENSG00000273872,SLC25A15P4
34225,ENSG00000267500,ZNF887P
34230,ENSG00000169393,ELSPBP1
34234,ENSG00000214223,HNRNPA1P10
34235,ENSG00000171456,ASXL1
34236,ENSG00000228777,LINC02534
34237,ENSG00000168016,TRANK1
34238,ENSG00000229014,RPL30P13
34239,ENSG00000231402,WASF5P
34242,ENSG00000265763,ZNF488
34243,ENSG00000206285,B3GALT4
34246,ENSG00000171786,NHLH1
34247,ENSG00000100241,SBF1
34248,ENSG00000162409,PRKAA2
34251,ENSG00000117242,PINK1-AS
34255,ENSG00000244038,DDOST
34256,ENSG00000124237,C20orf85
34257,ENSG00000240951,MTCO2P6
34258,ENSG00000240309,MTCO1P6
34259,ENSG00000145375,SPATA5
34261,ENSG00000166743,ACSM1
34262,ENSG00000189002,PROS2P
34264,ENSG00000101203,COL20A1
34265,ENSG00000162738,VANGL2
34266,ENSG00000111816,FRK
34268,ENSG00000271024,HSPE1P19
34269,ENSG00000278726,KIR3DL2
34270,ENSG00000124227,ANKRD60
34271,ENSG00000204188,GGNBP1
34272,ENSG00000136051,WASHC4
34274,ENSG00000254120,LINC02155
34276,ENSG00000254119,LINC02842
34277,ENSG00000130700,GATA5
34278,ENSG00000096401,CDC5L
34279,ENSG00000064932,SBNO2
34280,ENSG00000277282,IGHV1OR21-1
34281,ENSG00000186743,TPI1P3
34284,ENSG00000197251,LINC00336
34286,ENSG00000224337,FAM8A3P
34287,ENSG00000030110,BAK1
34289,ENSG00000105507,CABP5
34290,ENSG00000253544,C1GALT1P3
34291,ENSG00000152760,TCTEX1D1
34293,ENSG00000011143,MKS1
34294,ENSG00000108352,RAPGEFL1
34295,ENSG00000205579,DYNLL1P1
34296,ENSG00000270343,UNGP3
34297,ENSG00000248872,LINC02431
34298,ENSG00000225900,HSPE1P13
34300,ENSG00000115904,SOS1
34302,ENSG00000161016,RPL8
34303,ENSG00000237145,MTCO3P1
34304,ENSG00000115526,CHST10
34307,ENSG00000142408,CACNG8
34308,ENSG00000197037,ZSCAN25
34311,ENSG00000277421,ZNF280B
34313,ENSG00000158828,PINK1
34315,ENSG00000255153,TOLLIP-AS1
34316,ENSG00000137880,GCHFR
34317,ENSG00000267634,RPL7L1P5
34319,ENSG00000285985,LINC02689
34320,ENSG00000166452,AKIP1
34321,ENSG00000072201,LNX1
34322,ENSG00000224309,ANKRD30BP2
34323,ENSG00000229127,KANSL1L-AS1
34324,ENSG00000176101,SSNA1
34325,ENSG00000237344,PBX2
34327,ENSG00000183844,FAM3B
34328,ENSG00000183629,GOLGA8G
34329,ENSG00000134452,FBH1
34330,ENSG00000176248,ANAPC2
34331,ENSG00000166140,ZFYVE19
34332,ENSG00000107611,CUBN
34333,ENSG00000197713,RPE
34334,ENSG00000170419,VSTM2A
34335,ENSG00000166482,MFAP4
34336,ENSG00000174403,MIR1-1HG-AS1
34337,ENSG00000157796,WDR19
34339,ENSG00000172878,METAP1D
34341,ENSG00000174407,MIR1-1HG
34342,ENSG00000087263,OGFOD1
34343,ENSG00000186868,MAPT
34344,ENSG00000270900,NUDT19P4
34347,ENSG00000215458,AATBC
34349,ENSG00000196284,SUPT3H
34351,ENSG00000224223,VSTM2A-OT1
34352,ENSG00000100239,PPP6R2
34353,ENSG00000248494,LNX1-AS2
34354,ENSG00000163374,YY1AP1
34356,ENSG00000115840,SLC25A12
34359,ENSG00000134460,IL2RA
34360,ENSG00000276371,SINHCAF
34361,ENSG00000229692,SOS1-IT1
34362,ENSG00000149925,ALDOA
34363,ENSG00000187595,ZNF385C
34364,ENSG00000180613,GSX2
34365,ENSG00000278755,KIR2DL1
34367,ENSG00000162739,SLAMF6
34368,ENSG00000285445,TUSC2P2
34371,ENSG00000253974,NRG1-IT1
34373,ENSG00000234409,CCDC188
34374,ENSG00000234322,ST13P18
34375,ENSG00000164904,ALDH7A1
34376,ENSG00000254049,NRG1-IT3
34378,ENSG00000267221,C17orf113
34379,ENSG00000228301,RPL7P55
34380,ENSG00000151131,C12orf45
34382,ENSG00000115756,HPCAL1
34387,ENSG00000261080,RUNX2-AS1
34388,ENSG00000213877,CFL1P7
34389,ENSG00000168256,NKIRAS2
34390,ENSG00000145050,MANF
34391,ENSG00000077092,RARB
34392,ENSG00000277769,RBM22P4
34393,ENSG00000236499,LINC00896
34394,ENSG00000048405,ZNF800
34395,ENSG00000198830,HMGN2
34397,ENSG00000275288,KIR3DL1
34398,ENSG00000226543,MYL6P1
34399,ENSG00000230341,PPP1R18
34400,ENSG00000124813,RUNX2
34401,ENSG00000166484,MAPK7
34402,ENSG00000125124,BBS2
34403,ENSG00000231002,TRIM26
34404,ENSG00000136010,ALDH1L2
34405,ENSG00000186310,NAP1L3
34406,ENSG00000170153,RNF150
34407,ENSG00000157168,NRG1
34408,ENSG00000228208,C1orf143
34410,ENSG00000130433,CACNG6
34411,ENSG00000128708,HAT1
34412,ENSG00000179083,FAM133A
34413,ENSG00000255700,APOOP3
34414,ENSG00000226693,NXNP1
34416,ENSG00000275699,KIR2DL4
34417,ENSG00000176029,C11orf16
34418,ENSG00000136247,ZDHHC4
34419,ENSG00000177576,C18orf32
34420,ENSG00000188277,C15orf62
34421,ENSG00000275499,ZNF280A
34422,ENSG00000138434,ITPRID2
34423,ENSG00000104129,DNAJC17
34424,ENSG00000260943,LINC02555
34425,ENSG00000145041,DCAF1
34426,ENSG00000265681,RPL17
34427,ENSG00000172410,INSL5
34430,ENSG00000168594,ADAM29
34432,ENSG00000257957,QRSL1P3
34433,ENSG00000110422,HIPK3
34434,ENSG00000066294,CD84
34435,ENSG00000253789,NARS1P2
34438,ENSG00000174373,RALGAPA1
34439,ENSG00000197933,ZNF823
34441,ENSG00000224933,LINC01034
34442,ENSG00000248339,LINC02504
34443,ENSG00000178425,NT5DC1
34449,ENSG00000137312,FLOT1
34451,ENSG00000228684,HLA-DQB3
34452,ENSG00000168259,DNAJC7
34453,ENSG00000226175,PAIP1P1
34454,ENSG00000231823,HLA-DQA2
34455,ENSG00000227315,NEU1
34456,ENSG00000274956,NKAIN3-IT1
34457,ENSG00000253431,SRPK2P
34458,ENSG00000108641,B9D1
34459,ENSG00000243804,LY6G6F
34460,ENSG00000253517,XRCC6P4
34461,ENSG00000273522,KIR2DP1
34462,ENSG00000134853,PDGFRA
34465,ENSG00000259956,RBM15B
34466,ENSG00000275938,KIR2DS4
34470,ENSG00000206401,LY6G6E
34472,ENSG00000277742,KIR3DP1
34474,ENSG00000167005,NUDT21
34475,ENSG00000185942,NKAIN3
34476,ENSG00000218428,NIP7P3
34479,ENSG00000123500,COL10A1
34480,ENSG00000206402,LY6G6D
34487,ENSG00000249297,LINC02174
34488,ENSG00000077097,TOP2B
34489,ENSG00000265190,ANXA8
34491,ENSG00000167394,ZNF668
34492,ENSG00000274404,GOLGA6L22
34494,ENSG00000198797,BRINP2
34495,ENSG00000281828,HERC2P7
34496,ENSG00000175756,AURKAIP1
34498,ENSG00000187889,FYB2
34499,ENSG00000178695,KCTD12
34500,ENSG00000266707,PSMD7P1
34501,ENSG00000157540,DYRK1A
34502,ENSG00000125813,PAX1
34504,ENSG00000118903,BTF3P11
34506,ENSG00000235396,NOTCH4
34507,ENSG00000091583,APOH
34508,ENSG00000102794,ACOD1
34509,ENSG00000225561,LINC01710
34511,ENSG00000224968,LINC01645
34512,ENSG00000225342,LRRK2-DT
34514,ENSG00000236720,LINC01741
34515,ENSG00000115468,EFHD1
34516,ENSG00000232293,PAICSP7
34517,ENSG00000233873,RPL7P44
34518,ENSG00000239618,HLA-L
34519,ENSG00000231001,CCNB1IP1P3
34522,ENSG00000256762,STH
34523,ENSG00000228002,DHX9P1
34524,ENSG00000230660,HCG18
34525,ENSG00000188906,LRRK2
34526,ENSG00000264589,MAPT-AS1
34528,ENSG00000230403,LINC01066
34529,ENSG00000254736,BRD9P1
34534,ENSG00000134470,IL15RA
34535,ENSG00000213272,RPL7AP9
34537,ENSG00000185294,SPPL2C
34538,ENSG00000271142,YWHAQP7
34541,ENSG00000241045,RPL7P43
34542,ENSG00000204650,LINC02210
34544,ENSG00000040608,RTN4R
34545,ENSG00000171495,MROH2B
34546,ENSG00000229585,RPL21P44
34548,ENSG00000250147,MORF4L2P1
34549,ENSG00000106536,POU6F2
34550,ENSG00000250930,LNX1-AS1
34551,ENSG00000225920,RIMKLBP2
34552,ENSG00000143353,LYPLAL1
34556,ENSG00000231894,WDR95P
34557,ENSG00000206282,RGL2
34559,ENSG00000229493,HLA-DQB2
34561,ENSG00000144445,KANSL1L
34562,ENSG00000264630,PRKCA-AS1
34564,ENSG00000262470,TVP23CP2
34565,ENSG00000154229,PRKCA
34566,ENSG00000186260,MRTFB
34567,ENSG00000135930,EIF4E2
34568,ENSG00000233490,GPSM3
34569,ENSG00000067167,TRAM1
34570,ENSG00000145868,FBXO38
34572,ENSG00000226437,TRIM39
34573,ENSG00000189090,FAM25G
34575,ENSG00000128567,PODXL
34576,ENSG00000123453,SARDH
34577,ENSG00000161526,SAP30BP
34578,ENSG00000268994,FAM236B
34579,ENSG00000269911,FAM226B
34580,ENSG00000137203,TFAP2A
34581,ENSG00000184911,DMRTC1B
34582,ENSG00000124224,PPP4R1L
34583,ENSG00000277317,KIR2DL3
34584,ENSG00000233854,POU6F2-AS2
34586,ENSG00000224122,POU6F2-AS1
34587,ENSG00000276930,KIR3DL3
34588,ENSG00000075429,CACNG5
34589,ENSG00000173786,CNP
34592,ENSG00000228063,LYPLAL1-DT
34593,ENSG00000072134,EPN2
34595,ENSG00000225396,FAM236D
34597,ENSG00000255269,LINC02710
34598,ENSG00000075461,CACNG4
34599,ENSG00000152266,PTH
34600,ENSG00000231479,SLC44A4
34601,ENSG00000226634,DDAH2
34602,ENSG00000223467,CALM1P1
34605,ENSG00000255007,LINC02489
34606,ENSG00000117595,IRF6
34607,ENSG00000174106,LEMD3
34611,ENSG00000274826,LILRP2
34613,ENSG00000167693,NXN
34614,ENSG00000280787,HERC2P2
34615,ENSG00000215472,RPL17-C18orf32
34617,ENSG00000224129,DPPA2P2
34619,ENSG00000278325,LILRP1
34620,ENSG00000228901,HMGN2P36
34621,ENSG00000204172,AGAP9
34623,ENSG00000149596,JPH2
34624,ENSG00000174473,GALNTL6
34625,ENSG00000233015,SLC25A6P1
34626,ENSG00000107897,ACBD5
34627,ENSG00000227063,RPL41P1
34628,ENSG00000251079,BMS1P2
34630,ENSG00000234435,LINC01432
34633,ENSG00000225321,LINC01427
34635,ENSG00000264172,PDLIM1P3
34637,ENSG00000239865,RPP21
34638,ENSG00000266736,GTF2IP6
34644,ENSG00000264837,VN1R71P
34645,ENSG00000223914,LINC02471
34646,ENSG00000185630,PBX1
34647,ENSG00000269009,SLC6A21P
34648,ENSG00000167588,GPD1
34649,ENSG00000206235,TAP2
34650,ENSG00000265646,TUFMP1
34651,ENSG00000206284,WDR46
34653,ENSG00000229421,H3P10
34655,ENSG00000167397,VKORC1
34656,ENSG00000107614,TRDMT1
34659,ENSG00000226520,KIRREL1-IT1
34660,ENSG00000183853,KIRREL1
34662,ENSG00000232490,OSBPL10-AS1
34663,ENSG00000266943,RPSAP66
34665,ENSG00000267772,LINC01999
34666,ENSG00000213261,EEF1B2P6
34669,ENSG00000145216,FIP1L1
34671,ENSG00000261461,UBE2MP1
34672,ENSG00000236281,NDUFB9P2
34674,ENSG00000225334,LINC02813
34675,ENSG00000223965,ZNF587P1
34678,ENSG00000251590,NIFKP7
34679,ENSG00000276226,LINC02825
34680,ENSG00000144645,OSBPL10
34681,ENSG00000261608,SLC25A1P4
34685,ENSG00000231928,TRIM26BP
34686,ENSG00000230685,CLIC1
34688,ENSG00000240924,HCG17
34689,ENSG00000172888,ZNF621
34691,ENSG00000168297,PXK
34692,ENSG00000187713,TMEM203
34695,ENSG00000151006,PRSS53
